HR,acc_x,acc_y,acc_z,label
71.22,28.0,12.0,55.0,0
71.27,27.0,13.0,55.0,0
71.33,27.0,13.0,55.0,0
71.57,26.0,13.0,56.0,0
71.8,27.0,13.0,56.0,0
72.03,28.0,13.0,56.0,0
72.27,27.0,13.0,56.0,0
72.48,28.0,12.0,55.0,0
72.57,28.0,13.0,54.0,0
72.67,27.0,13.0,55.0,0
72.75,28.0,13.0,55.0,0
72.82,29.0,13.0,55.0,0
72.95,27.0,13.0,56.0,0
73.1,26.0,13.0,56.0,0
73.22,26.0,12.0,58.0,0
73.4,27.0,12.0,56.0,0
73.6,28.0,12.0,55.0,0
73.78,27.0,13.0,56.0,0
74.02,29.0,15.0,54.0,0
74.32,24.0,14.0,55.0,0
74.65,26.0,14.0,56.0,0
75.03,24.0,14.0,57.0,0
75.5,26.0,13.0,56.0,0
75.92,25.0,14.0,56.0,0
76.28,26.0,15.0,56.0,0
76.63,25.0,14.0,56.0,0
77.02,25.0,14.0,56.0,0
77.37,25.0,14.0,56.0,0
77.68,25.0,14.0,56.0,0
77.97,26.0,13.0,56.0,0
78.27,25.0,14.0,56.0,0
78.63,26.0,13.0,56.0,0
79.02,26.0,13.0,56.0,0
79.5,26.0,13.0,56.0,0
80.05,26.0,13.0,57.0,0
80.6,25.0,13.0,56.0,0
81.08,25.0,14.0,57.0,0
81.58,27.0,13.0,55.0,0
82.12,26.0,11.0,56.0,0
82.6,28.0,10.0,56.0,0
83.07,26.0,9.0,57.0,0
83.5,34.0,22.0,53.0,0
83.9,31.0,13.0,53.0,0
84.3,32.0,24.0,48.0,0
84.73,34.0,24.0,48.0,0
85.2,33.0,24.0,48.0,0
85.63,33.0,25.0,48.0,0
86.02,33.0,25.0,48.0,0
86.4,33.0,25.0,48.0,0
86.75,33.0,25.0,48.0,0
87.1,33.0,26.0,48.0,0
87.45,33.0,25.0,48.0,0
87.7,33.0,25.0,47.0,0
87.95,15.0,20.0,56.0,0
88.18,56.0,30.0,-12.0,0
88.5,45.0,41.0,0.0,0
88.82,22.0,11.0,58.0,0
89.15,21.0,11.0,59.0,0
89.52,19.0,13.0,59.0,0
89.93,20.0,13.0,59.0,0
90.35,19.0,13.0,59.0,0
90.88,23.0,12.0,57.0,0
91.47,20.0,12.0,59.0,0
91.87,18.0,20.0,62.0,0
92.23,41.0,31.0,49.0,0
92.62,47.0,31.0,29.0,0
92.97,28.0,28.0,50.0,0
93.22,14.0,6.0,38.0,0
93.58,25.0,10.0,57.0,0
93.9,14.0,17.0,61.0,0
94.2,25.0,9.0,56.0,0
94.5,30.0,-3.0,55.0,0
94.7,16.0,-8.0,53.0,0
94.88,8.0,-56.0,21.0,0
95.12,43.0,-34.0,11.0,0
95.28,16.0,-58.0,-17.0,0
95.47,127.0,-44.0,-86.0,0
95.68,17.0,-61.0,18.0,0
95.87,24.0,-52.0,30.0,0
96.02,23.0,-62.0,16.0,0
96.15,14.0,-60.0,27.0,0
96.27,49.0,-41.0,0.0,0
96.32,35.0,-46.0,2.0,0
96.4,36.0,-50.0,9.0,0
96.55,36.0,-50.0,9.0,0
96.7,35.0,-52.0,11.0,0
96.78,43.0,-3.0,24.0,0
96.87,44.0,-8.0,46.0,0
96.95,39.0,-6.0,49.0,0
97.08,44.0,-7.0,46.0,0
97.25,45.0,-5.0,44.0,0
97.37,45.0,-2.0,44.0,0
97.52,44.0,-4.0,45.0,0
97.57,45.0,-2.0,45.0,0
97.65,45.0,-3.0,44.0,0
97.77,45.0,-2.0,44.0,0
97.95,45.0,-2.0,44.0,0
98.1,45.0,-3.0,44.0,0
98.2,53.0,-1.0,44.0,0
98.33,39.0,-1.0,50.0,0
98.48,36.0,-1.0,51.0,0
98.65,36.0,-1.0,51.0,0
98.88,28.0,-2.0,55.0,0
99.13,40.0,-1.0,52.0,0
99.27,32.0,-2.0,53.0,0
99.38,35.0,0.0,57.0,0
99.5,38.0,-1.0,50.0,0
99.63,28.0,-2.0,49.0,0
99.82,41.0,2.0,49.0,0
99.95,39.0,-1.0,50.0,0
100.13,38.0,-2.0,50.0,0
100.33,38.0,-2.0,50.0,0
100.58,42.0,-2.0,49.0,0
100.83,38.0,-6.0,50.0,0
101.28,51.0,-6.0,46.0,0
101.68,55.0,-7.0,27.0,0
102.55,47.0,13.0,40.0,0
103.4,55.0,9.0,32.0,0
104.28,55.0,8.0,31.0,0
105.07,54.0,7.0,31.0,3
105.83,54.0,7.0,31.0,3
106.5,54.0,7.0,32.0,3
107.1,54.0,8.0,31.0,3
107.7,54.0,8.0,31.0,3
107.32,54.0,9.0,32.0,3
106.97,54.0,8.0,32.0,3
106.42,54.0,9.0,31.0,3
106.0,54.0,10.0,31.0,3
105.67,54.0,10.0,31.0,3
105.43,54.0,8.0,32.0,3
105.27,54.0,9.0,32.0,3
105.12,54.0,9.0,32.0,3
104.82,54.0,9.0,32.0,3
104.57,54.0,9.0,32.0,3
104.3,54.0,9.0,32.0,3
104.02,54.0,9.0,31.0,3
103.7,54.0,9.0,31.0,3
103.35,54.0,9.0,32.0,3
103.02,54.0,8.0,31.0,3
102.72,54.0,8.0,32.0,3
102.45,54.0,9.0,32.0,3
102.23,54.0,9.0,32.0,3
101.98,54.0,9.0,32.0,3
101.73,52.0,10.0,34.0,3
101.45,53.0,8.0,33.0,3
101.17,54.0,9.0,32.0,3
100.87,48.0,19.0,40.0,3
100.6,59.0,7.0,25.0,3
100.38,49.0,7.0,41.0,3
100.15,48.0,12.0,38.0,3
99.88,54.0,8.0,32.0,3
99.63,54.0,9.0,32.0,3
99.52,54.0,9.0,32.0,3
99.45,54.0,9.0,31.0,3
99.27,54.0,9.0,32.0,3
99.1,54.0,9.0,32.0,3
98.92,54.0,9.0,32.0,3
98.72,54.0,9.0,32.0,3
98.48,54.0,9.0,32.0,3
98.25,54.0,9.0,32.0,3
98.0,54.0,10.0,32.0,3
97.7,54.0,10.0,32.0,3
97.25,54.0,10.0,32.0,3
96.77,54.0,9.0,32.0,3
96.35,54.0,10.0,32.0,3
95.93,54.0,10.0,32.0,3
95.53,54.0,10.0,32.0,3
95.13,54.0,10.0,32.0,3
94.67,54.0,10.0,32.0,3
94.23,54.0,10.0,32.0,3
93.77,53.0,10.0,32.0,3
93.28,54.0,10.0,32.0,3
92.83,54.0,10.0,32.0,3
92.38,54.0,10.0,32.0,3
91.75,54.0,10.0,32.0,3
91.12,54.0,10.0,32.0,3
90.0,54.0,10.0,32.0,3
88.9,54.0,10.0,32.0,3
87.77,54.0,10.0,32.0,3
86.68,54.0,10.0,32.0,3
85.6,54.0,10.0,32.0,3
84.5,54.0,10.0,32.0,3
83.42,54.0,10.0,32.0,3
82.37,54.0,10.0,32.0,3
82.35,54.0,10.0,32.0,3
82.33,54.0,10.0,32.0,3
82.53,54.0,10.0,32.0,3
82.75,54.0,10.0,32.0,3
82.9,54.0,10.0,32.0,3
82.98,54.0,10.0,31.0,3
83.03,54.0,10.0,31.0,3
83.05,54.0,10.0,31.0,3
83.22,54.0,10.0,31.0,3
83.33,54.0,10.0,31.0,3
83.45,54.0,10.0,31.0,3
83.57,54.0,10.0,31.0,3
83.68,54.0,10.0,31.0,3
83.82,54.0,10.0,31.0,3
83.92,54.0,10.0,31.0,3
83.97,54.0,10.0,32.0,3
83.98,54.0,10.0,31.0,3
83.95,54.0,10.0,31.0,3
83.95,54.0,10.0,31.0,3
83.93,54.0,11.0,31.0,3
83.9,54.0,10.0,31.0,3
83.87,54.0,10.0,31.0,3
83.85,54.0,11.0,31.0,3
83.82,54.0,10.0,31.0,3
83.77,54.0,10.0,32.0,3
83.73,54.0,10.0,31.0,3
83.68,54.0,10.0,32.0,3
83.58,54.0,10.0,31.0,3
83.28,54.0,9.0,31.0,3
82.95,54.0,10.0,31.0,3
82.67,54.0,10.0,31.0,3
82.35,54.0,10.0,31.0,3
82.08,54.0,10.0,31.0,3
81.85,54.0,10.0,31.0,3
81.63,54.0,10.0,31.0,3
81.47,54.0,10.0,31.0,3
81.3,54.0,10.0,31.0,3
81.25,54.0,10.0,31.0,3
81.32,54.0,10.0,31.0,3
81.47,54.0,10.0,31.0,3
81.63,54.0,10.0,31.0,3
81.78,54.0,10.0,31.0,3
81.93,54.0,10.0,32.0,3
82.08,54.0,10.0,32.0,3
82.28,54.0,10.0,32.0,3
82.47,54.0,10.0,32.0,3
82.63,54.0,10.0,32.0,3
82.67,54.0,9.0,32.0,3
82.67,54.0,10.0,31.0,3
82.65,54.0,9.0,32.0,3
82.67,54.0,10.0,31.0,3
82.72,54.0,9.0,31.0,3
82.77,54.0,10.0,31.0,3
82.85,54.0,9.0,31.0,3
82.97,54.0,10.0,32.0,3
83.12,54.0,10.0,31.0,3
83.27,54.0,10.0,31.0,3
83.43,54.0,11.0,31.0,3
83.68,54.0,11.0,31.0,3
83.9,54.0,10.0,31.0,3
84.07,54.0,10.0,31.0,3
84.15,54.0,10.0,31.0,3
84.25,54.0,10.0,31.0,3
84.32,54.0,10.0,31.0,3
84.25,54.0,10.0,31.0,3
84.18,54.0,10.0,31.0,3
84.1,54.0,10.0,31.0,3
84.03,54.0,11.0,32.0,3
83.97,54.0,10.0,31.0,3
83.92,54.0,10.0,32.0,3
83.87,54.0,10.0,31.0,3
83.83,54.0,10.0,31.0,3
83.8,54.0,10.0,31.0,3
83.77,54.0,9.0,31.0,3
83.75,54.0,9.0,31.0,3
83.75,54.0,10.0,31.0,3
83.75,54.0,10.0,31.0,3
83.77,54.0,10.0,31.0,3
83.77,54.0,10.0,32.0,3
83.8,54.0,10.0,31.0,3
83.83,54.0,10.0,32.0,3
83.87,54.0,10.0,32.0,3
83.92,54.0,10.0,32.0,3
83.97,54.0,10.0,32.0,3
84.02,54.0,10.0,32.0,3
84.05,54.0,10.0,31.0,3
84.07,54.0,11.0,32.0,3
84.12,54.0,10.0,32.0,3
84.22,54.0,11.0,32.0,3
84.33,54.0,11.0,31.0,3
84.43,54.0,10.0,32.0,3
84.53,54.0,11.0,31.0,3
84.62,53.0,11.0,31.0,3
84.68,54.0,11.0,32.0,3
84.77,54.0,10.0,32.0,3
84.82,53.0,11.0,32.0,3
84.87,54.0,10.0,32.0,3
84.85,54.0,10.0,32.0,3
84.82,54.0,10.0,32.0,3
84.72,54.0,11.0,31.0,3
84.6,54.0,11.0,32.0,3
84.5,53.0,10.0,32.0,3
84.42,54.0,10.0,32.0,3
84.35,54.0,10.0,31.0,3
84.25,54.0,10.0,31.0,3
84.2,54.0,11.0,32.0,3
84.17,54.0,11.0,32.0,3
84.28,54.0,11.0,32.0,3
84.43,54.0,11.0,31.0,3
84.58,54.0,11.0,32.0,3
84.68,54.0,10.0,32.0,3
84.73,48.0,10.0,39.0,3
84.75,50.0,10.0,38.0,3
84.72,52.0,10.0,35.0,3
84.63,52.0,10.0,34.0,3
84.47,53.0,10.0,33.0,3
84.3,53.0,10.0,34.0,3
84.12,53.0,10.0,33.0,3
83.85,53.0,10.0,33.0,3
83.62,53.0,10.0,33.0,3
83.47,53.0,10.0,33.0,3
83.38,53.0,10.0,33.0,3
83.33,53.0,10.0,34.0,3
83.33,53.0,10.0,34.0,3
83.48,53.0,10.0,33.0,3
83.62,53.0,10.0,33.0,3
83.77,53.0,10.0,33.0,3
83.9,53.0,10.0,33.0,3
84.03,53.0,10.0,33.0,3
84.15,53.0,10.0,33.0,3
84.27,53.0,11.0,33.0,3
84.37,53.0,10.0,33.0,3
84.45,53.0,10.0,33.0,3
84.52,53.0,10.0,33.0,3
84.57,53.0,10.0,33.0,3
84.58,53.0,10.0,33.0,3
84.58,53.0,10.0,33.0,3
84.57,53.0,10.0,33.0,3
84.55,53.0,10.0,33.0,3
84.52,53.0,10.0,33.0,3
84.5,53.0,10.0,33.0,3
84.48,53.0,10.0,33.0,3
84.45,53.0,9.0,32.0,3
84.43,53.0,11.0,33.0,3
84.43,53.0,9.0,33.0,3
84.47,53.0,10.0,33.0,3
84.63,53.0,10.0,33.0,3
84.82,53.0,10.0,33.0,3
85.02,53.0,10.0,33.0,3
85.22,53.0,10.0,33.0,3
85.42,53.0,9.0,33.0,3
85.52,53.0,10.0,33.0,3
85.63,53.0,10.0,33.0,3
85.78,53.0,10.0,33.0,3
85.93,53.0,10.0,33.0,3
86.08,53.0,10.0,33.0,3
86.22,53.0,10.0,33.0,3
86.33,53.0,10.0,33.0,3
86.43,53.0,10.0,33.0,3
86.53,53.0,10.0,33.0,3
86.62,53.0,10.0,33.0,3
86.67,53.0,10.0,33.0,3
86.68,53.0,10.0,33.0,3
86.68,53.0,10.0,33.0,3
86.68,53.0,10.0,33.0,3
86.67,53.0,10.0,33.0,3
86.65,53.0,10.0,33.0,3
86.62,53.0,10.0,33.0,3
86.58,53.0,10.0,33.0,3
86.57,53.0,10.0,33.0,3
86.57,53.0,10.0,33.0,3
86.55,53.0,10.0,33.0,3
86.57,53.0,10.0,33.0,3
86.6,53.0,10.0,33.0,3
86.63,53.0,10.0,33.0,3
86.72,53.0,10.0,33.0,3
86.8,53.0,10.0,33.0,3
86.88,53.0,10.0,33.0,3
86.97,53.0,10.0,33.0,3
87.03,53.0,10.0,33.0,3
87.07,53.0,9.0,32.0,3
87.1,52.0,8.0,35.0,3
87.1,51.0,8.0,36.0,3
87.07,53.0,9.0,34.0,3
87.03,53.0,9.0,33.0,3
87.03,53.0,10.0,33.0,3
87.02,53.0,10.0,33.0,3
87.03,53.0,10.0,33.0,3
87.05,53.0,10.0,33.0,3
87.08,53.0,10.0,33.0,3
87.13,53.0,10.0,33.0,3
87.22,53.0,10.0,33.0,3
87.32,53.0,10.0,33.0,3
87.43,53.0,10.0,33.0,3
87.55,53.0,10.0,33.0,3
87.68,53.0,10.0,33.0,3
87.82,53.0,10.0,33.0,3
87.93,53.0,10.0,33.0,3
88.05,53.0,10.0,33.0,3
88.15,53.0,10.0,33.0,3
88.23,53.0,10.0,33.0,3
88.3,53.0,10.0,33.0,3
88.37,53.0,10.0,33.0,3
88.42,53.0,10.0,33.0,3
88.45,53.0,10.0,33.0,3
88.45,53.0,10.0,33.0,3
88.33,53.0,10.0,33.0,3
88.18,53.0,10.0,33.0,3
88.02,53.0,10.0,33.0,3
87.92,53.0,10.0,33.0,3
87.87,53.0,10.0,33.0,3
87.93,53.0,10.0,33.0,3
87.98,53.0,10.0,32.0,3
88.02,53.0,10.0,32.0,3
88.05,53.0,10.0,32.0,3
87.98,53.0,10.0,32.0,3
88.03,53.0,10.0,32.0,3
88.13,53.0,10.0,32.0,3
88.12,53.0,10.0,32.0,3
88.13,53.0,10.0,32.0,3
88.12,54.0,9.0,32.0,3
88.15,53.0,10.0,32.0,3
88.22,53.0,10.0,32.0,3
88.28,53.0,10.0,33.0,3
88.37,53.0,11.0,32.0,3
88.47,53.0,10.0,32.0,3
88.6,53.0,10.0,32.0,3
88.77,53.0,9.0,32.0,3
88.95,53.0,9.0,32.0,3
89.15,53.0,10.0,32.0,3
89.35,53.0,10.0,32.0,3
89.57,54.0,10.0,32.0,3
89.77,54.0,10.0,32.0,3
89.95,54.0,10.0,32.0,3
90.1,54.0,10.0,32.0,3
90.2,54.0,10.0,32.0,3
90.23,54.0,10.0,32.0,3
90.3,54.0,10.0,32.0,3
90.33,54.0,10.0,32.0,3
90.35,54.0,10.0,32.0,3
90.35,53.0,10.0,32.0,3
90.33,54.0,10.0,32.0,3
90.32,54.0,10.0,32.0,3
90.28,53.0,10.0,32.0,3
90.23,54.0,10.0,32.0,3
90.17,54.0,10.0,32.0,3
90.1,54.0,10.0,32.0,3
90.02,53.0,10.0,32.0,3
89.93,53.0,10.0,32.0,3
89.85,53.0,10.0,32.0,3
89.75,53.0,10.0,32.0,3
89.63,53.0,10.0,32.0,3
89.52,53.0,10.0,32.0,3
89.4,53.0,10.0,33.0,3
89.28,53.0,10.0,33.0,3
89.17,53.0,10.0,32.0,3
89.07,53.0,10.0,33.0,3
88.98,53.0,10.0,33.0,3
88.9,53.0,10.0,33.0,3
88.83,53.0,10.0,33.0,3
88.77,53.0,10.0,33.0,3
88.72,53.0,10.0,33.0,3
88.67,53.0,10.0,32.0,3
88.62,53.0,10.0,33.0,3
88.58,49.0,9.0,40.0,3
88.55,51.0,10.0,36.0,3
88.52,52.0,10.0,34.0,3
88.52,52.0,10.0,34.0,3
88.52,52.0,11.0,34.0,3
88.47,52.0,11.0,34.0,3
88.37,52.0,11.0,34.0,3
88.27,52.0,11.0,34.0,3
88.18,52.0,10.0,34.0,3
88.1,52.0,10.0,34.0,3
88.03,52.0,11.0,34.0,3
88.07,52.0,10.0,34.0,3
88.0,52.0,11.0,34.0,3
87.9,52.0,10.0,34.0,3
87.93,52.0,10.0,34.0,3
87.93,52.0,10.0,34.0,3
87.98,53.0,10.0,34.0,3
88.0,52.0,11.0,34.0,3
87.98,52.0,10.0,34.0,3
88.07,53.0,10.0,34.0,3
88.15,52.0,10.0,34.0,3
88.2,52.0,10.0,34.0,3
88.22,52.0,10.0,34.0,3
88.23,52.0,10.0,34.0,3
88.23,52.0,10.0,34.0,3
88.23,52.0,10.0,34.0,3
88.23,52.0,10.0,34.0,3
88.12,52.0,10.0,34.0,3
88.02,53.0,10.0,34.0,3
87.93,51.0,10.0,36.0,3
87.88,38.0,18.0,40.0,3
87.88,46.0,13.0,42.0,3
87.95,46.0,19.0,35.0,3
87.98,49.0,12.0,38.0,3
88.07,53.0,9.0,37.0,3
88.18,52.0,9.0,35.0,3
88.3,52.0,10.0,36.0,3
88.42,52.0,9.0,36.0,3
88.53,51.0,9.0,36.0,3
88.63,52.0,9.0,36.0,3
88.72,51.0,9.0,36.0,3
88.75,51.0,9.0,36.0,3
88.63,51.0,9.0,36.0,3
88.52,51.0,10.0,36.0,0
88.5,51.0,10.0,36.0,0
88.52,52.0,10.0,36.0,0
88.55,52.0,10.0,36.0,0
88.57,51.0,10.0,36.0,0
88.57,51.0,10.0,36.0,0
88.53,51.0,10.0,36.0,0
88.5,51.0,10.0,35.0,0
88.43,51.0,10.0,36.0,0
88.33,51.0,9.0,36.0,0
88.22,52.0,10.0,35.0,0
88.1,52.0,10.0,35.0,0
87.97,38.0,7.0,51.0,0
87.87,36.0,-3.0,54.0,0
87.78,46.0,20.0,37.0,0
87.6,11.0,-1.0,64.0,0
87.42,40.0,50.0,42.0,0
87.23,18.0,48.0,1.0,0
87.05,7.0,41.0,14.0,0
86.87,25.0,39.0,69.0,0
86.68,19.0,-5.0,59.0,0
86.53,38.0,23.0,24.0,0
86.38,64.0,15.0,27.0,0
86.27,46.0,46.0,15.0,0
86.15,62.0,-26.0,9.0,0
86.02,35.0,-29.0,36.0,0
85.87,18.0,-36.0,50.0,0
85.7,9.0,-9.0,69.0,0
85.48,2.0,18.0,53.0,0
85.25,48.0,7.0,37.0,0
85.02,49.0,10.0,39.0,0
84.78,58.0,12.0,24.0,0
84.52,-8.0,51.0,36.0,0
84.27,-43.0,42.0,21.0,0
84.07,72.0,2.0,32.0,0
83.88,35.0,19.0,18.0,0
83.65,69.0,37.0,18.0,0
83.42,66.0,18.0,-12.0,0
83.25,56.0,-5.0,15.0,0
83.08,21.0,-64.0,13.0,0
82.97,18.0,-63.0,23.0,0
82.87,9.0,-85.0,-15.0,0
82.75,47.0,-18.0,36.0,0
82.63,33.0,-3.0,51.0,0
82.63,33.0,17.0,50.0,0
82.65,33.0,18.0,50.0,0
82.68,33.0,20.0,49.0,0
82.72,21.0,17.0,49.0,0
82.8,50.0,32.0,14.0,0
82.9,40.0,23.0,48.0,0
83.05,17.0,-61.0,42.0,0
83.17,23.0,-34.0,44.0,0
83.25,35.0,-25.0,40.0,0
83.35,34.0,-9.0,45.0,0
83.47,56.0,-27.0,-13.0,0
83.55,62.0,-10.0,-2.0,0
83.62,62.0,-12.0,-4.0,0
83.72,63.0,-9.0,-1.0,0
83.87,62.0,-8.0,5.0,0
84.15,62.0,-8.0,7.0,0
84.53,62.0,-8.0,7.0,0
84.82,62.0,-7.0,8.0,0
85.15,62.0,-7.0,9.0,0
85.42,62.0,-6.0,9.0,0
85.73,62.0,-6.0,10.0,0
86.07,62.0,-6.0,10.0,0
86.47,62.0,-6.0,10.0,0
86.85,62.0,-6.0,10.0,7
87.23,62.0,-6.0,8.0,7
87.33,62.0,-6.0,9.0,7
87.45,62.0,-6.0,9.0,7
87.55,62.0,-5.0,10.0,7
87.7,62.0,-4.0,9.0,7
87.82,63.0,-5.0,8.0,7
87.9,63.0,-4.0,8.0,7
88.08,62.0,-5.0,9.0,7
88.25,62.0,-5.0,9.0,7
88.4,62.0,-5.0,8.0,7
88.53,63.0,-4.0,9.0,7
88.65,62.0,-4.0,9.0,7
88.83,62.0,-5.0,8.0,7
88.95,62.0,-4.0,9.0,7
89.02,62.0,-5.0,9.0,7
89.03,63.0,-4.0,9.0,7
88.98,62.0,-4.0,9.0,7
88.87,62.0,-4.0,9.0,7
88.75,62.0,-4.0,9.0,7
88.57,62.0,-4.0,9.0,7
88.38,63.0,-4.0,9.0,7
88.22,62.0,-4.0,10.0,7
88.08,62.0,-4.0,9.0,7
87.95,62.0,-5.0,9.0,7
87.85,62.0,-5.0,9.0,7
87.67,62.0,-4.0,9.0,7
87.62,62.0,-5.0,10.0,7
87.55,62.0,-4.0,10.0,7
87.43,62.0,-4.0,9.0,7
87.4,62.0,-5.0,10.0,7
87.38,62.0,-4.0,9.0,7
87.45,63.0,-4.0,9.0,7
87.4,62.0,-4.0,10.0,7
87.37,62.0,-5.0,11.0,7
87.32,66.0,-3.0,8.0,7
87.25,62.0,-8.0,-13.0,7
87.2,62.0,-8.0,-9.0,7
87.15,62.0,-8.0,-4.0,7
87.12,62.0,-8.0,-4.0,7
87.08,63.0,-7.0,-1.0,7
86.88,62.0,-7.0,-2.0,7
86.72,62.0,-7.0,-4.0,7
86.42,63.0,-7.0,-2.0,7
86.12,63.0,-6.0,-3.0,7
85.8,62.0,-6.0,-3.0,7
85.47,63.0,-7.0,-3.0,7
85.13,63.0,-6.0,-3.0,7
84.78,64.0,-5.0,-4.0,7
84.52,63.0,-6.0,-3.0,7
84.23,63.0,-7.0,-3.0,7
83.88,63.0,-7.0,-2.0,7
83.57,62.0,-7.0,-2.0,7
83.17,63.0,-6.0,1.0,7
82.78,63.0,-5.0,-1.0,7
82.28,63.0,-5.0,1.0,7
81.82,63.0,-5.0,1.0,7
81.33,64.0,-4.0,1.0,7
80.83,63.0,-5.0,1.0,7
80.32,63.0,-4.0,2.0,7
79.83,63.0,-5.0,2.0,0
79.37,63.0,-5.0,3.0,0
79.23,63.0,-4.0,2.0,0
79.08,63.0,-4.0,2.0,0
78.92,63.0,-4.0,2.0,0
78.72,63.0,-5.0,3.0,0
78.48,62.0,-10.0,4.0,0
78.3,46.0,-25.0,30.0,0
78.08,55.0,-25.0,18.0,0
77.88,55.0,-29.0,19.0,0
77.72,53.0,6.0,22.0,0
77.57,25.0,20.0,53.0,0
77.28,56.0,22.0,21.0,0
76.93,42.0,25.0,41.0,0
76.62,47.0,26.0,38.0,0
76.33,56.0,30.0,15.0,0
76.05,29.0,15.0,52.0,0
75.8,23.0,9.0,58.0,0
75.6,21.0,11.0,58.0,0
75.43,23.0,12.0,57.0,0
75.37,23.0,13.0,57.0,0
75.38,22.0,12.0,58.0,0
75.42,22.0,13.0,57.0,0
75.47,24.0,13.0,59.0,0
75.5,23.0,14.0,57.0,0
75.53,23.0,14.0,57.0,0
75.65,23.0,14.0,57.0,0
75.53,24.0,14.0,57.0,0
75.43,24.0,15.0,57.0,0
75.32,25.0,13.0,56.0,0
75.07,24.0,13.0,56.0,0
74.75,24.0,13.0,57.0,0
74.33,24.0,13.0,57.0,0
73.92,24.0,13.0,57.0,0
73.42,24.0,13.0,57.0,0
72.9,25.0,13.0,57.0,0
72.38,24.0,13.0,57.0,0
71.77,23.0,14.0,57.0,0
71.15,23.0,14.0,57.0,0
70.58,23.0,14.0,57.0,0
70.02,20.0,14.0,59.0,0
69.57,21.0,14.0,57.0,0
69.03,21.0,14.0,58.0,0
68.7,20.0,15.0,58.0,0
68.33,21.0,15.0,58.0,0
68.02,20.0,15.0,58.0,0
67.67,20.0,15.0,58.0,0
67.33,20.0,15.0,58.0,0
67.05,20.0,15.0,58.0,0
66.72,20.0,15.0,58.0,0
66.35,61.0,35.0,48.0,0
66.02,17.0,51.0,20.0,0
65.68,24.0,59.0,0.0,0
65.33,25.0,59.0,0.0,0
64.95,21.0,60.0,0.0,0
64.6,22.0,60.0,2.0,0
64.3,22.0,60.0,1.0,0
63.98,20.0,60.0,1.0,0
63.68,23.0,60.0,0.0,0
63.37,22.0,60.0,1.0,0
63.07,19.0,61.0,0.0,0
62.8,20.0,61.0,1.0,0
62.53,21.0,60.0,1.0,0
62.28,21.0,60.0,1.0,0
62.1,21.0,60.0,1.0,0
62.07,21.0,60.0,1.0,0
62.08,19.0,61.0,1.0,0
62.03,18.0,61.0,1.0,0
62.02,19.0,61.0,0.0,0
61.97,19.0,61.0,1.0,0
61.87,20.0,61.0,0.0,0
61.75,23.0,60.0,1.0,0
61.77,21.0,60.0,1.0,0
61.75,18.0,61.0,1.0,0
61.73,13.0,43.0,12.0,0
61.73,23.0,23.0,53.0,0
61.78,19.0,22.0,57.0,0
61.87,18.0,21.0,57.0,0
61.97,18.0,22.0,57.0,0
62.05,17.0,22.0,57.0,0
62.1,18.0,22.0,57.0,0
62.1,18.0,22.0,57.0,0
62.1,17.0,22.0,57.0,0
62.05,18.0,22.0,57.0,0
62.02,18.0,22.0,57.0,0
62.0,18.0,22.0,57.0,0
61.95,16.0,22.0,57.0,0
61.98,15.0,16.0,58.0,0
62.02,59.0,25.0,-1.0,0
62.07,63.0,15.0,14.0,0
62.17,26.0,13.0,57.0,0
62.23,24.0,13.0,57.0,0
62.3,25.0,14.0,57.0,0
62.42,25.0,14.0,56.0,0
62.58,27.0,13.0,57.0,0
62.77,28.0,14.0,55.0,0
62.95,31.0,13.0,54.0,0
63.23,37.0,17.0,41.0,0
63.48,1.0,20.0,59.0,0
63.65,17.0,15.0,59.0,0
63.82,18.0,15.0,59.0,0
63.93,24.0,15.0,57.0,0
64.28,36.0,36.0,29.0,0
64.6,65.0,9.0,-34.0,0
65.0,44.0,26.0,36.0,0
65.38,16.0,-2.0,51.0,0
65.82,12.0,13.0,71.0,0
66.28,11.0,-2.0,61.0,0
66.73,29.0,23.0,56.0,0
67.22,46.0,-19.0,49.0,0
67.77,56.0,22.0,-14.0,0
68.33,69.0,0.0,29.0,0
68.9,58.0,-7.0,26.0,0
69.43,57.0,-8.0,25.0,0
70.02,57.0,-8.0,25.0,0
70.58,57.0,-8.0,26.0,0
71.08,57.0,-8.0,26.0,0
71.57,57.0,-8.0,26.0,0
72.08,56.0,-7.0,27.0,0
72.6,57.0,-8.0,26.0,0
73.08,8.0,-4.0,48.0,0
73.5,22.0,-58.0,35.0,0
73.92,35.0,-48.0,29.0,0
74.35,30.0,0.0,57.0,0
74.73,30.0,8.0,55.0,0
75.02,50.0,13.0,41.0,0
75.3,41.0,12.0,47.0,0
75.62,41.0,12.0,48.0,0
75.93,41.0,13.0,46.0,0
76.28,41.0,13.0,43.0,0
76.63,43.0,12.0,45.0,0
77.08,42.0,12.0,45.0,0
77.57,44.0,11.0,44.0,0
78.08,41.0,12.0,46.0,0
78.57,41.0,12.0,46.0,0
79.03,42.0,12.0,45.0,4
79.42,42.0,12.0,46.0,4
79.75,42.0,12.0,46.0,4
80.08,43.0,12.0,45.0,4
80.4,42.0,12.0,45.0,4
80.72,43.0,12.0,45.0,4
81.03,48.0,8.0,39.0,4
81.32,39.0,6.0,51.0,4
81.6,4.0,11.0,60.0,4
81.85,7.0,10.0,62.0,4
82.03,24.0,8.0,59.0,4
82.23,23.0,8.0,58.0,4
82.4,22.0,6.0,59.0,4
